"id","title","abstract","included"
3284,"Bridging east with west of Europe - A comparison of orphan drugs policies in Poland, Russia and the Netherlands","The goal of this article is to provide an in-depth review of rare disease policies and the reimbursement of ODs in 3 European countries, two EU members (Poland, the Netherlands) and a non-EU one (Russia). A review of publicly available information on rare disorder policies and HTA processes was performed. Experts were consulted in case of unclear or scarce information. Russia has a five times higher frequency threshold for its rare disease definition than Poland and the Netherlands (both using the EU definition). The Netherlands has vastly increased its disease registries by instituting 300 expert centers via its National Plan, in Poland there are only 6 registries while in Russia one central registry exists. All 3 countries have an HTA process in place, however, the Russian one is relatively undeveloped. Access to ODs in the Netherlands is the broadest with 80 out of 83 EMA approved ODs reimbursed in 2015; Poland reimbursed 49, whereas Russia reimbursed 4 on the federal level and 43 in Moscow region. In all countries, new rare disease policies are under development. The availability of healthcare system solutions and the reimbursement of ODs differs greatly between all 3 countries. Even though both states are EU member with common regulations and access to EMA approved drugs, marked differences exist between Poland and the Netherlands in the range of policies, access to treatments and screening programs. Copyright © 2018 Institute of Chemical Technology. All rights reserved.",0
3285,"Predictors of seizure in Wilson disease: A clinico-radiological and biomarkers study","Background: There is paucity of studies on predictors of seizures in Wilson disease with neurological manifestation (WDNM), and none has evaluated the role of copper (Cu) induced oxidative stress, proinflammatory and excitotoxicity in the genesis of seizure. Objective(s): To report frequency, refractoriness, and outcome of seizure in WDNM. We also evaluate role of Cu induced oxidative stress, excitotoxicity and cytokines in predicting seizures. Method(s): The diagnosis of WDNM was based on clinical, MRI, KF ring and 24 h urinary Cu. Detailed clinical examination including severity of WD, occurrence of seizure, seizure semiology, antiepileptic drug (AED) and breakthrough seizures were noted. Cranial MRI and electroencephalography findings were noted. Serum free-Cu, oxidative stress markers (glutathione, total antioxidant capacity, malondialdehyde), glutamate and cytokines (interleukin 6, 8 and 10 and tumour necrosis factor alpha) were measured by atomic absorption spectrophotometer, spectrophotometer, fluorometer and flow cytometer respectively, and correlated with seizures. Patients were treated with zinc with or without penicillamine, and those with epilepsy received second-generation antiepileptic drugs (AEDs). Result(s): Out of 110 patients with WDNM, 16(14.5%) had seizures; focal in 11(68.7%) and generalized in 5(31.3%). Patients with seizure had higher serum free-Cu (35.87 +/- 1.34 vs 31.72 +/- 0.68; P = 0.02), severe dystonia (P = 0.04), and more frequent cortical (100% vs 6.4%; P < 0.01) and subcortical (81.3% vs 20.2%; P < 0.01) lesions on MRI compared to those without seizure. Oxidative stress markers (glutathione, total antioxidant capacity, malondialdehyde), cytokines and glutamate were elevated in WDNM compared to controls. On multivariate logistic regression analysis, cortical involvement (OR = 105.49; 95%CI = 8.74-1272.39; P < 0.01) and number of MRI lesions (OR = 1.99; 95% CI = 1.11-3.57; P = 0.02) were independent predictors of seizure. The seizures were controlled with single and dual AEDs in seven patients each, and two patients needed three AEDs. All the patients had seizure remission for a median follow up of 66(24-180) months. Conclusion(s): About one-sixth WDNM patients have seizures especially in those with cortical and extensive MRI lesions. Seizures are easily controlled by AEDs. Copyright © 2018 Elsevier B.V.",0
3287,"Advances in treatment of Wilson disease","Background: Wilson disease (WD) is an inherited neurometabolic disorder that results in excessive copper deposition in the liver and the brain, affecting children and young adults. Without treatment the disease is invariably fatal. Though treatments for WD have been available since the 1950s, the disease continues to be associated with considerable morbidity and mortality because of missed diagnosis, and delayed or inadequate treatment. In this paper we survey WD-related literature in order to review recent advances in WD treatment. Method(s): We performed a literature search using the PubMed database for articles relating to WD and its medical treatment. We reviewed the articles, and crossreferences of relevant articles, to summarize the current practices for treatment of WD. Result(s): The survey shows that if WD is properly treated, in most patients the liver can be stabilized, even severe neurological disability reversed, and patients can resume normal lives. Discussion(s): Medical treatment for WD includes use of copper chelators (penicillamine, trientine, dimercaprol, dimercaptopropane sulfonate, and ammonium tetrathiomolybdate) and drugs that decrease gastrointestinal copper absorption. Our knowledge of the treatment approaches has benefited from the large systematic clinical studies that have been conducted over the last decade. For each drug used to treat WD, we surveyed its development, indication for use, dosing, efficacy, and adverse effects. Copyright © 2018 Aggarwal et al.",0
3290,"Wilson disease - a case report","Wilson disease (hepatolenticular degeneration) is due to a genetic abnormality inherited in an autosomal recessive manner that leads to impairment of cellular copper transport. The clinical manifestations of Wilson disease are predominantly hepatic, neurologic, and psychiatric, with many patients having a combination of symptoms. Regardless of the clinical manifestations present initially, patients often develop other clinical manifestations as the disease progresses. Behavioral and psychiatric symptoms are more common in patients with neurologic involvement than in patients with hepatic involvement. However, behavioral and psychiatric symptoms due to Wilson disease are often misdiagnosed. This article presents the case of a 23 year old male, presenting with psychiatric symptoms (depressions, insomnia) which progressed despite pshyciatric treatment. After two years he was diagnosed with Wilson disease, confirmed by genetic testing. Copyright © 2018, Editura Medicala. All rights reserved.",0
3291,"Study of clinical profile of and treatment response ofWilson disease in a tertiary care center","IntroductionWilson disease is caused by a defect in the ATP7B gene that results in impaired biliary copper excretion leading to accumulation of copper in several organs, commonly in liver and brain, causing neurologic dysfunction with chronic liver disease. Methods The study was conducted in the Department of Medical Gastroenterology, Govt. Stanley Medical College, Chennai, from October 2017 July 2018. Sixteen patients diagnosed to have Wilson disease were taken into the study. Patients were analysed based on their clinical features at the time of presentation and they were followed up for clinical response to treatment. Results Age distribution was 11-61 years with majority in the age group between 15-30 years. Majority of the patients (68.7%) presented with hepaticmanifestations. Twenty-five percent patients had neuropsychiatric manifestation. Two patients (13%) had both neurological and hepatic manifestations, both of them presented with tremor. Three patients were asymptomatic and was diagnosed on family screening. Nine patients (56%) were born out of consanguineous marriage. Kayser-Fleischer (KF) ring was found in 56% of patients. All patients with neurological features, 2 out of the 3 asymptomatic patients and 3 patients with only hepatic features had KF ring. Ten patients were treated with penicillamine, 2 patients with zinc and 4 patients were treated with zinc and penicilamine. Nine patients noted improvement with chelation therapy in the form of improved LFT and decreased 24-hour urine copper. Two patients with DCLD underwent liver transplantation and did well in post liver transplant follow up. Fifty-six percent had stable disease and 25% deteriorated, now on liver transplantation work up. Conclusion Family screening is important for early diagnosis. Hepatic manifestations were found to be more common. Penicillamine and zinc therapy can effectively treatWilson disease with hepatic symptoms. Liver transplantation remains life saving for those with fulminant and end-stage disease.",0
3293,"Hepatic copper accumulation in a young cat with familial variations in the ATP7B gene","A 9-month-old intact crossbred female cat was presented with jaundice, intermittent anorexia and lethargy, increased hepatic enzyme activities, and hyperammonemia. Abdominal ultrasound and computed tomographic examinations determined that the liver had a rounded and irregular margin, and histopathological examination identified excessive accumulation of copper hepatocytes in the liver. Concentrations of both blood and urine copper were higher than in healthy cats. The patient responded well to treatment with penicillamine. Clinicopathological abnormalities and clinical signs improved within 2 months, and the patient was alive for >9 months after starting treatment. Genetic examination determined that the patient and its littermate had a single-nucleotide variation (SNV, p. T1297R) that impaired the function of the ATP7B gene product; the gene that is mutated in patients with Wilson's disease (WD). Hepatic copper accumulation was believed to be associated with the SNV of the ATP7B gene, and the patient had a genetic disorder of copper metabolism equivalent to WD in humans. Copyright © 2018 The Authors. Journal of Veterinary Internal Medicine published by Wiley Periodicals, Inc. on behalf of the American College of Veterinary Internal Medicine.",0
3294,"Pediatric case series of Wilson's disease","Wilson's disease in children has a varied presentation and may be difficult to diagnose. At the Indira Gandhi Medical College, Shimla, from 2010 to 2015, three children in the age group of 9-11 years presented with hepatic, neurological and neuropsychiatric manifestations. Investigations in all three cases revealed defects in the copper metabolism consistent with those of Wilson's disease. Therefore, this disease should be strongly suspected in children presenting with hepatic and neuropsychiatric symptoms as it is potentially curable. Copyright © 2018 Sir Ganga Ram Hospital",0
3295,"Epigenetic changes of the thioredoxin system in the tx-j mouse model and in patients with Wilson disease","Wilson disease (WD) is caused by mutations in the copper transporter ATP7B, leading to copper accumulation in the liver and brain. Excess copper inhibits S-adenosyl-L-homocysteine hydrolase, leading to variable WD phenotypes from widespread alterations in DNA methylation and gene expression. Previously, we demonstrated that maternal choline supplementation in the Jackson toxic milk (tx-j) mouse model of WD corrected higher thioredoxin 1 (TNX1) transcript levels in fetal liver. Here, we investigated the effect of maternal choline supplementation on genome-wide DNA methylation patterns in tx-j fetal liver by whole-genome bisulfite sequencing (WGBS). Tx-j Atp7b genotype-dependent differences in DNA methylation were corrected by choline for genes including, but not exclusive to, oxidative stress pathways. To examine phenotypic effects of postnatal choline supplementation, tx-j mice were randomized to one of six treatment groups: with or without maternal and/or continued choline supplementation, and with or without copper chelation with penicillamine (PCA) treatment. Hepatic transcript levels of TXN1 and peroxiredoxin 1 (Prdx1) were significantly higher in mice receiving maternal and continued choline with or without PCA treatment compared to untreated mice. A WGBS comparison of human WD liver and tx-j mouse liver demonstrated a significant overlap of differentially methylated genes associated with ATP7B deficiency. Further, eight genes in the thioredoxin (TXN) pathway were differentially methylated in human WD liver samples. In summary, Atp7b deficiency and choline supplementation have a genome-wide impact, including on TXN system-related genes, in tx-j mice. These findings could explain the variability of WD phenotype and suggest new complementary treatment options for WD. Copyright © The Author(s) 2018. Published by Oxford University Press. All rights reserved.",0
3296,"Trace element provision in parenteral nutrition in children: One size does not fit all","Routine administration of trace elements is recognised as a standard of care in children requiring parenteral nutrition. However, there is a lack of global consensus regarding trace elements provision and dosing in pediatric parenteral nutrition. This review provides an overview of available evidence regarding trace elements supply and posology in parenteral nutrition in neonates and children. Trace elements provision in children should be tailored to the weight and clinical condition of the child with emphasis on those at risk of toxicity or deficiency. Based on current evidence, there is a need to review the formulation of commercial solutions that contain multiple-trace elements and to enable individual trace elements additives to be available for specific indications. Literature supports the removal of chromium provision whereas manganese and molybdenum supplementation are debated. Preterm neonates may have higher parenteral requirements in iodine, selenium and copper than previously recommended. There is growing support for the routine provision of iron in long-term parenteral nutrition. Further studies on trace elements contamination of parenteral nutrition solutions are needed for a range of trace elements. Copyright © 2018 by the authors. Licensee MDPI, Basel, Switzerland.",0
3297,"Recovery of severe acute liver failure without transplantation in patients with Wilson disease","Wilson disease (WD) is a disorder of copper metabolism that leads to liver cirrhosis. WD patients with a NWIS > 11 should receive LT; however, we encountered 2 WD patients with an NWIS > 11 who recovered from ALF without LT. The present report aimed to analyze cases of WD patients with a high NWIS who recovered from severe ALF and to discuss the clinical manifestations of the patients and the effects of treatments, including zinc (Zn) therapy, chelator therapy, PE, CHDF, and LT. We retrospectively evaluated the medical records of five patients (male, 2; female, 3) diagnosed with WD along with severe ALF. In cases 1, 2, and 3, complete recovery from ALF was noted without LT. In case 4, initial recovery from ALF was noted without LT; however, ALF worsened owing to bleeding from the esophageal varix. Thus, the patient eventually needed LT. In case 5, recovery from ALF was noted with LT. All cases, except case 2, showed ALF with maximum PELD/MELD scores >=26 and NWISs >= 11, and had indications for LT. In cases of severe ALF with grade I or II encephalopathy, we recommend evaluations of the effects of Zn and chelator treatments while preparing for LT, as the condition may not improve without LT, and pediatricians or physicians can ask transplant surgeons to perform LT urgently if required. Copyright © 2018 Wiley Periodicals, Inc.",0
3298,"Wilson's disease: A 2017 update","Wilson's disease (WD) is characterised by a deleterious accumulation of copper in the liver and brain. It is one of those rare genetic disorders that benefits from effective and lifelong treatments that have dramatically transformed the prognosis of the disease. In Europe, its clinical prevalence is estimated at between 1.2 and 2/100,000 but the genetic prevalence is higher, at around 1/7000. Incomplete penetrance of the gene or the presence of modifier genes may account for the difference between the calculated genetic prevalence and the number of patients diagnosed with WD. The clinical spectrum of WD is broader as expected with mild clinical presentations and late onset of the disease after the age of 40 in 6% of patients. WD is usually suspected when ceruloplasmin and serum copper levels are low and 24 h urinary copper excretion is elevated. Recently, a major diagnostic advance was achieved with implementation of the direct assay of ""free copper"" or exchangeable copper (CuEXC). The relative exchangeable copper (REC) that corresponds to the ratio between CuEXC and total serum copper enables a diagnosis of WD with high sensitivity and specificity when REC > 18.5%. Moreover, CuEXC values at diagnosis are a marker of extrahepatic involvement and its severity. A value of >2.08 mumol/L is suggestive of corneal and brain involvement (Se = 86%, Sp = 94%), and the disease will be more clinically and radiologically severe as values rise. The use of FibroScan<sup></sup> is becoming more widespread to assess liver stiffness measurements in WD patients. 6.6 kPa is considered to be a threshold value between mild and moderate fibrosis, whereas a value higher than 8.4 is indicative of severe fibrosis. More studies are now necessary to confirm the usefulness of Fibroscan<sup></sup> in managing chronic therapy for WD patients. Treatment of this disease is based on an initial active and prolonged chelating phase (with D-Penicillamine or Trientine) followed by maintenance with Trientine or zinc salt. The two major problems that may be encountered are neurological worsening during the initial phase and non-compliance with treatment during maintenance therapy. Liver transplantation is the recommended therapeutic option in WD with acute liver failure or end-stage liver cirrhosis; its indication should be considered when neurological status deteriorates rapidly despite effective chelation. Regular clinical, biological and liver ultrasound follow-up is essential to evaluate efficacy, tolerance and treatment compliance, but also to detect the onset of hepatocellular carcinoma on a cirrhotic liver. There are hopes in the near future with the introduction of a new chelator and inhibitor of copper absorption, tetrathiomolybdate (TTM) and the development of gene therapy. Copyright © 2018 Elsevier Masson SAS",0
3299,"Copper-chelators are also relatively potent zinc chelators","Zinc (Zn) is an essential metal that is involved in numerous physiological processes. It is required for the catalytic activity of approximately 100 enzymes and it plays a role in protein and DNA synthesis, cell division, wound healing and immunity. Zinc deficiency is characterized by growth retardation, loss of appetite, suppressed immune function, diabetes, etc. One of the causes of zinc deficiency can be the long-life use of metal chelators which are mostly non-selective. Such example are copper-chelators used in rare inherited disorder resulting in body copper excess - Wilson's disease. The aim of this work was to study possible ability of D-penicillamine, trientine and ammonium tetrathiomolybdate (ATM) to bind zinc by a spectrophotometric method based on the competition between the tested compound and dithizone as an indicator. Various physiologically relevant pH levels ranging from 4.5 to 7.5 were tested. compound and dithizone as an indicator. Various physiologically relevant pH levels ranging from 4.5 to 7.5 were tested. All the compounds shown the non-selectivity for copper and the capacity to bind zinc. Experiments showed that the most potent Zn chelator was trientine. It can bind approximately 65% of Zn when is mixed with zinc ions in the molar ratio of 1:1 at pH 7.5. D-penicillamine and ATM showed lower chelating capacity. Surprisingly all of the tested compound showed higher capacity to form a complex with Zn ion in comparison with ability of D-penicillamine to chelate Cu ions. Clinically used copper-chelators as well ATM are also relatively potent zinc chelators and hence they long term use can possibly result in toxicity associated with zinc deficiency.",0
3300,"Wilson disease in children: A patient perspective on diagnosis, treatment and adherence and monitoring","Wilson Disease (WD) is a rare autosomal recessive disease of copper transport that may present in childhood with a wide spectrum of presentations (hepatic, neurologic and/or psychiatric). Treatment requires life-long adherence with diet and medical therapy. The aims of the study were to assess patient reported symptoms at diagnosis and treatment. An electronic survey was distributed to 877 WD patients in the WD Association patient network. Of the 124 respondents, 34 were <21yo: 10 were < 10yo and 65% were female. Most patients were from North America (79%) and had private insurance (65%). The diagnosis of WD was established before the age of 1 y in two, between 1-5 y in 9, between 6-10 y in 12 and between 11-19 y in 11 cases. Presenting symptoms were primarily hepatic (56%), neurologic (21%) and psychiatric (9%). 6/7 patients with neurologic disease had concurrent liver involvement and in 2 cases was reported as severe liver disease. All patients with psychiatric presentation had liver disease. Patients currently report being treated with trientine (44%), zinc salts (29%), D-penicillamine (1 patient) and combination therapy of zinc and chelator (24%). Only about one third, 32%, remained on the same treatment they initially started on for their WD. In 41% medications were changed once and in another 27% treatment changed more than once. With respect to treatment adherence, 59% reported never missing a dose, 20% once a week and 21% reported missing doses more than twice a week, mostly the afternoon dose (82%). The most common cause for non-adherence was forgetfullness (74%), though 41% reported medication side effects as the reason for missing doses. Medications were obtained at local pharmacy (44%), by mail order (29%) and at a specialty pharmacy (21%) and other (6%). Of interest, 53% reported that the pharmacy did not have the medication available on time and 38% had challenges with insurance approval for their medication. The median monthly out of pocket expense was 25-50 $. Adherence to a strict low copper diet was reported in 56%, 36% were somewhat adherent while 8% reported not restricting diet at all. Medical follow up soley was by a gastroenterologist in 26%, by a hepatologist in 21% and by primary care physiciansin in 15% and a combination of specilaists in 48%. For monitoring therapy, blood tests were performed every 3 months in 44% and every 6 months in another 44% and annually in 12%. The majority (68%) were seen by their MD at least every 6 months. Quality of life was reported to affected WD patients in 62%. Conclusion(s): WD diagnosed in childhood may present mostly with hepatic symptoms, however nerologic or psychiatric symptoms were also present at diagnosis in the minority. Medical therapies changed from the initial therapy in the majority of patients, and reasons for this need to be explored. Medication adherence was a challenge for about 40% of patients due to patient and non-patient issues. Therefore improving medication adherence needs to address patient forgetfullness, side effects of treatment and medication access.",0
3301,"Chelating principles in Menkes and Wilson diseases: Choosing the right compounds in the right combinations at the right time","Dysregulation of copper homeostasis in humans is primarily found in two genetic diseases of copper transport, Menkes and Wilson diseases, which show symptoms of copper deficiency or overload, respectively. However, both diseases are copper storage disorders despite completely opposite clinical pictures. Clinically, Menkes disease is characterized by copper deficiency secondary to poor loading of copper-requiring enzymes although sufficient body copper. Copper accumulates in non-hepatic tissues, but is deficient in blood, liver, and brain. In contrast, Wilson disease is characterized by symptoms of copper toxicity secondary to accumulation of copper in several organs most notably brain and liver, and a saturated blood copper pool. It is a challenge to correct copper dyshomeostasis in either disease though copper depletion in Menkes disease is most challenging. Both diseases are caused by defective copper export from distinct cells, and we seek to give new angles and guidelines to improve treatment of these two complementary diseases. Therapy of Menkes disease with copper-histidine, thiocarbamate, nitrilotriacetate or lipoic acid is discussed. In Wilson disease combination of a hydrophilic chelator e.g. trientine or dimercaptosuccinate with a brain shuttle e.g. thiomolybdate or lipoate, is discussed. New chelating principles for copper removal or delivery are outlined. Copyright © 2018",0
3302,"Quantitative trace element mapping in liver tissue from patients with Wilson`s disease determined by micro X-ray fluorescence","Aims: of this investigation were to quantify copper (Cu), iron (Fe) and zinc (Zn) along with sulphur (S) and phosphorus (P) in hepatocytes and connective tissue in liver section from patients with Wilson's disease (WD) by micro Synchrotron X-ray fluorescence (mu-SRXRF). Secondly to establish two-dimensional mu-SRXRF element mappings for comparison with histologically prepared slices, and thirdly to assess whether elemental distributions are associated. Method(s): Archival liver tissues from twelve patients with end-stage cirrhosis or fulminant WD were investigated. Mutations in ATP7B have been classified before. For control seven archived normal liver tissues were investigated. mu-SRXRF measurements were performed at the DORIS III storage ring at HASYLAB/DESY (Hamburg, Germany). Two-dimensional element distribution were compared with histologically prepared slices about 20-30 mum apart from those investigated by mu-SRXRF. Result(s): Elementary copper (Cu) could be demonstrated in all investigated liver sections simultaneously with Fe, Zn, P and S. In WD mean Cu was 20 fold increased in hepatocytes and threefold in fibrotic areas in comparison with controls. In regeneration nodules Cu was strikingly inhomogeneous distributed. Cu concentrations measured by mu-SRXRF correlated with those measured by atom absorption spectroscopy. Strong associations in their regional distribution existed between Zn and Cu or Fe and S. Moreover, differences in Cu/S were found between hepatocytes and fibrotic areas. An increase of Fe could only be documented in hepatocytes compared to fibrotic areas. With a beam size of 15 x 15 mum two-dimensional distributions of these elements are morphologically comparable with histological section with a magnification of about 25x optic microscope. Conclusion(s): mu-SRXRF investigations are a valuable tool for quantifying element concentrations in biological tissues and further provide 2-dimensional information of element distribution and elemental association in a biological tissues, thus speeding up basic knowledge in a synopsis with biological and clinical data. Copyright © 2018",0
3303,"Altered zinc balance in the Atp7b<sup>-/-</sup> mouse reveals a mechanism of copper toxicity in Wilson disease","Wilson disease (WD) is an autosomal recessive disorder caused by mutation in the ATP7B gene that affects copper transport in the body. ATP7B mutation damages copper transporter function, ultimately resulting in excessive copper accumulation and subsequent toxicity in both the liver and brain. Mechanisms of copper toxicity, however, are not well defined. The Atp7b<sup>-/-</sup> mouse model is well-characterized and presents a hepatic phenotype consistent with WD. In this study, we found that the untreated Atp7b<sup>-/-</sup> mice accumulate approximately 2-fold excess hepatic zinc compared to the wild type. We used targeted transcriptomics and proteomics to analyze the molecular events associated with zinc and copper accumulation in the Atp7b<sup>-/-</sup> mouse liver. Altered gene expression of Zip5 and ZnT1 zinc transporters indicated a transcriptional homeostatic response, while increased copper/zinc ratios associated with high levels of metallothioneins 1 and 2, indicated altered Zn availability in cells. These data suggest that copper toxicity in Wilson disease includes effects on zinc-dependent proteins. Transcriptional network analysis of RNA-seq data reveals an interconnected network of transcriptional activators with over-representation of zinc-dependent and zinc-responsive transcription factors. In the context of previous research, these observations support the hypothesis that mechanisms of copper toxicity include disruption of intracellular zinc distribution in liver cells. The translational significance of this work lies in oral zinc supplementation in treatment for WD, which is thought to mediate protective effects through the induction of metallothionein synthesis in the intestine. This work indicates broader impacts of altered zinc-copper balance in WD, including global transcriptional responses and altered zinc balance in the liver. Copyright © The Royal Society of Chemistry.",0
3304,"Value of serum zinc in diagnosing and assessing severity of liver disease in children with wilson disease","Objectives: Wilson disease (WD) is a rare inborn error of copper metabolism with diverse manifestations. There has been no study of zinc (Zn), the copper's antagonist, in WD diagnosis and severity so far. Our aims were to evaluate serum Zn in WD and its correlation with the disease severity score (revised WD index). Although the ATP7B mutation analysis is highly accurate for WD diagnosis, it may not be readily available in a resource-limiting setting. We proposed a disease diagnostic score (Proposed WD diagnostic score) which incorporates serum Zn. Method(s): Medical records of WD and non-WD children seen at King's College Hospital from 2005 to 2015 were reviewed for the selected parameters using the Proposed WD diagnostic score. Available serum Zn data in WD children before disease diagnosis and the calculated severity score were statistically analyzed. Diagnostic values of the Proposed WD diagnostic score were evaluated. Result(s): Serum Zn level was significantly lower in 8 WD-acute liver failure (ALF) (5.8 [4.1-8.3] mumol/L) compared to 18 WD-non-ALF (13.5 [6.1-22.2] mumol/L) and 9 ALF from indeterminate cause (9.8 [7.0-12.1] mumol/L) (P < 0.001). Serum Zn significantly correlated with the revised WD index (r = -0.554, P = 0.004). The Proposed WD diagnostic score that included serum Zn level as 1 of the parameters had sensitivity and specificity of 87% and 99.2%, respectively. Conclusion(s): Serum Zn is a novel parameter for diagnosis and correlates with severity of WD. The Proposed WD diagnostic score is useful while awaiting ATP7B mutation analysis. Copyright © 2018 by European Society for Pediatric Gastroenterology, Hepatology, and Nutrition and North American Society for Pediatric Gastroenterology, Hepatology, and Nutrition.",0
3306,"Low serum alkaline phosphatase activity in a teenage girl","Background: Hypophosphatasia (HPP) is a rare and genetic disorder that affects bone mineralization. There are currently six forms of HPP that range in age of onset and severity: perinatal (lethal), perinatal benign, infantile, childhood, adult and odontohypophosphatasia. Perinatal HPP is the most severe and results in death in utero, whereas adult HPP is milder and presents with pain and osteomalacia. HPP is caused by mutations of the ALPL gene encoding tissue-non-specific alkaline phosphatase. One of the cardinal features of HPP is a low serum alkaline phosphatase (ALP) activity. Recognition of HPP and differentiation from other causes of ALP activity is required for proper diagnosis and treatment. Here we present a clinical case of a 17-year-old girl who presented with fatigue at her annual medical exam. Results from an external laboratory showed low daytime cortisol concentration. She was referred to endocrinology for chronic fatigue and possible adrenal insufficiency per her father's request. Family history was notable for hypothyroidism and chronic fatigue syndrome. Her medical history was notable for the presence of anti-TPO antibodies below the diagnostic threshold and a normal TSH. Of note she was taking folate, vitamin B12, and multi-vitamins. During her initial workup laboratory results were notable for low ALP activity (24 units/L; reference interval 55-140 unit/L). Low ALP activity can be due to Wilson's disease, hypophosphatasia, pernicious anemia and severe hypothyroidism. Magnesium and zinc deficiencies were once sources of falsely low ALP measurements but current assay formulations incorporate magnesium and zinc to circumvent this issue. Method(s): : In order to differentiate the cause of her low serum ALP activity, new samples were collected and ALP activity repeated. In addition ALP-isoenzyme analysis, sequencing of the ATP7B gene, ceruloplasmin, vitamin B6 (P5P) and urine phosphoethanolamine quantification were also performed. Result(s): The repeat analysis of the patient's serum ALP activity was 23 units/L. ALP-isoenzyme analysis was not possible due to insufficient ALP activity. Initial results showed elevated concentration of vitamin B12 and normal thyroid function, eliminating pernicious anemia and hypothyroidism from the differential. The patient's ceruloplasmin concentration was quantified as 16.5 mg/dL (reference interval 16- 45 mg/dL) prompting further evaluation for Wilson's disease via sequencing of the ATP7B gene which did not reveal any deleterious mutations. Vitamin B6 and PEA concentrations were 95 mug/L; 5-50 mug/L) and (80 mmol/mg Cr; <88 mmol/mg Cr), respectively, values consistent with hypophosphatasia. Conclusion(s): Due to the absence of bone abnormalities and impaired growth, HPP was initially considered unlikely; however, the combination of low ALP activity and high vitamin B6 and PEA are consistent with a diagnosis of hypophosphatasia. Her clinical features suggest a mild form of childhood or adult HPP. This case was complicated by ceruloplasmin concentration at the lower limit of the reference interval. The diagnosis was also complicated by a later admission that the patient was receiving cortisol from her father in order to treat her fatigue. The family was advised to stop giving exogenous cortisol and the patient successfully tapered off without any signs of an acute adrenal crisis. The family declined genetic testing of the ALPL gene.",0
3307,"Update on the Diagnosis and Management of Wilson Disease","Purpose of Review: Exciting developments relating to Wilson disease (WD) have taken place with respect to both basic biological and clinical research. This review critically examines some of these findings and considers their implications for current thinking about WD. It is not a comprehensive review of WD as a clinical disorder. Recent Findings: The structure of the gene product of ATP7B, abnormal in WD, is being worked out in detail, along with a broader description of how the protein ATP7B (Wilson ATPase) functions in cells including enterocytes, not only in relation to copper disposition but also to lipid synthesis. Recent population studies raise the possibility that WD displays incomplete penetrance. Innovative screening techniques may increase ascertainment. New strategies for diagnosing and treating WD are being developed. Several disorders have been identified which might qualify as WD-mimics. Summary: WD can be difficult to diagnose and treat. Insights from its pathobiology are providing new options for managing WD. Copyright © 2018, Springer Science+Business Media, LLC, part of Springer Nature.",0
3309,"Movement Disorders and Neurometabolic Diseases","Many inherited metabolic diseases or inborn errors of metabolism (IEM) cause movement disorders in children. This review focuses on chorea, dystonia, myoclonus, tremor, and parkinsonism. Broad neurometabolic categories commonly responsible for pediatric movement disorders include mitochondrial cytopathies, organic acidemias, mineral metabolism and transport disorders, neurotransmitter diseases, purine metabolism abnormalities, lipid storage conditions, and creatine metabolism dysfunction. Each movement disorder can be caused by many IEM and several of them can cause multiple movement abnormalities. Dietary modifications, medications, and increasingly specific therapy can improve outcomes in children with movement disorders caused by IEM. Recognition and characterization of secondary movement disorders in children facilitate their management and diagnosis, and possible treatment of an underlying IEM. Copyright © 2018 Elsevier Inc.",0
3310,"Dietary copper restriction in Wilson's disease review-article","Dietary copper restriction has long been considered an important aspect of treatment for Wilson's disease (WD). However, evidence supporting this approach is limited. There are no published randomised controlled trials examining this recommendation due to rarity of the disease and variable presentation. This review summarises current knowledge on the absorption and regulation of copper in humans and its relevance to patients with WD. Studies have demonstrated that as the level of dietary copper increases, the proportion absorbed decreases. This observation implies that 'high copper' foods that WD patients are generally advised to avoid would need to be consumed in large amounts to impact markedly on the quantity absorbed. Dietary copper restriction is unlikely to reduce the amount absorbed significantly and is not only difficult to manage but restricts food groups unnecessarily, detracting from the provision of substrates essential for improving nutritional status in a nutritionally compromised group. Medical management for WD is effective in compliant patients, allowing stabilisation of the liver disease. Based on current evidence, dietary copper restrictions in stable WD patients who are adherent to medical therapy are unnecessary with two food exceptions (shellfish and liver). Copyright © 2017 Macmillan Publishers Limited, part of Springer Nature.",0
